,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Device history data,,,,,,,,,,,,,,,,,,,,,,
,Device,,TMM 12026-3 I   HBC-SERIES,,,,,,,,,,,,,,,,,,,,,,
,Type,,HBC-Series,,,,,,,,,,,,,,,,,,,,,,
,Firmware,,5.77,,,,,,,,,,,,,,,,,,,,,,
,Serial number,,37FF71063043523944312343,,,,,,,,,,,,,,,,,,,,,,
,Created,,"16/01/2025, 15:20",,MGM ProTool v3.5.2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Timems,Time,Input voltage,Input current,Motor revolutions,Controller temperature,BEC voltage,BEC current,BEC temperature,Input request,Incoming power,Cruising speed (car),Motor temperature,Battery temperature,Output power,Automatic regulation,I*T fuse,Low voltage,High current,ESC overheated,Motor overheated,Battery overheated,HW current fuse,HW overvoltage/undervoltage,Pulse current
,,,[V],[A],[x100rpm],[°C],[V],[A],[°C],[%],[W],[km/h],[°C],[°C],[%],,,,,,,,,,[A]
,8m 56s 100ms,536100,14.92,0,13,71,8.165,0.05,70,0,0,12.2,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 200ms,536200,14.92,0,12.9,71,8.221,0.05,70,0,0,12.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 300ms,536300,14.955,0,12.9,72,8.151,0.05,70,0,0,12.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 400ms,536400,14.955,0,12.9,71,8.192,0.058,70,0,0,12.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 500ms,536500,14.973,0,12.9,72,8.196,0.05,70,0,0,12.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 600ms,536600,14.92,0,12.9,72,8.217,0.054,70,0,0,12.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 700ms,536700,14.973,0,12.8,73,8.243,0.046,70,0,0,12,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 800ms,536800,14.938,0,12.8,72,8.23,0.042,70,0,0,12,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 56s 900ms,536900,14.973,0,12.8,72,8.167,0.05,70,0,0,12,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s,537000,14.973,0,12.7,72,8.21,0.058,70,0,0,11.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 100ms,537100,14.973,0,12.7,71,8.239,0.058,70,0,0,11.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 200ms,537200,14.955,0,12.6,71,8.165,0.058,70,0,0,11.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 300ms,537300,14.955,0,12.3,71,8.226,0.054,70,0,0,11.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 400ms,537400,14.903,0,12.3,71,8.201,0.058,70,0,0,11.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 500ms,537500,14.955,0,12.4,71,8.163,0.05,70,0,0,11.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 600ms,537600,14.973,0,12.4,71,8.203,0.058,70,0,0,11.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 700ms,537700,14.938,0,12.4,71,8.163,0.058,70,0,0,11.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 800ms,537800,14.938,0,12.4,71,8.183,0.058,70,0,0,11.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 57s 900ms,537900,14.973,0,12.5,71,8.223,0.062,70,0,0,11.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s,538000,14.955,0,12.3,71,8.178,0.054,70,0,0,11.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 100ms,538100,14.955,0,12.3,71,8.196,0.058,70,0,0,11.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 200ms,538200,15.007,0,12.2,71,8.181,0.058,70,0,0,11.4,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 300ms,538300,14.973,0,12.1,71,8.181,0.05,70,0,0,11.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 400ms,538400,14.938,0,12.1,71,8.239,0.062,70,0,0,11.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 500ms,538500,14.938,0,11.9,71,8.226,0.05,70,0,0,11.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 600ms,538600,14.955,0,11.9,70,8.201,0.058,70,0,0,11.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 700ms,538700,14.938,0,11.9,71,8.163,0.054,70,0,0,11.1,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 800ms,538800,14.99,0,11.8,71,8.176,0.046,69,0,0,11,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 58s 900ms,538900,14.973,0,11.7,70,8.214,0.046,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s,539000,14.955,0,11.6,70,8.232,0.046,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 100ms,539100,14.99,0,11.6,70,8.169,0.054,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 200ms,539200,14.955,0,11.6,70,8.181,0.054,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 300ms,539300,14.938,0,11.6,70,8.239,0.05,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 400ms,539400,14.955,0,11.7,71,8.228,0.058,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 500ms,539500,14.99,0,11.7,70,8.228,0.05,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 600ms,539600,14.955,0,11.7,70,8.201,0.058,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 700ms,539700,14.973,0,11.7,70,8.174,0.05,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 800ms,539800,14.973,0,11.7,70,8.237,0.046,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,8m 59s 900ms,539900,15.007,0,11.7,70,8.194,0.054,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m,540000,14.973,0,11.7,70,8.241,0.058,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 100ms,540100,14.973,0,11.7,71,8.228,0.058,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 200ms,540200,14.938,0,11.6,71,8.226,0.058,70,0,0,10.9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 300ms,540300,14.973,0,11.5,71,8.208,0.054,70,0,0,10.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 400ms,540400,14.973,0,11.5,71,8.187,0.058,70,0,0,10.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 500ms,540500,14.99,0,11.5,71,8.226,0.062,70,0,0,10.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 600ms,540600,14.955,0,11.5,71,8.219,0.062,70,0,0,10.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 700ms,540700,14.973,0,11.5,71,8.178,0.054,70,0,0,10.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 800ms,540800,14.642,19.5,21.8,71,8.412,0.008,70,100,280,20.4,0,0,23.529,0,0,0,0,0,0,0,0,0,83.6
,9m 900ms,540900,14.415,29.9,70.5,70,8.342,0,70,100,430,66.2,0,0,46.078,0,0,0,0,0,0,0,0,0,65.5
,9m 1s,541000,14.137,49.8,100.3,70,8.387,0,70,100,700,94.2,0,0,67.647,0,0,0,0,0,0,0,0,0,74.3
,9m 1s 100ms,541100,13.493,92,132.4,70,8.414,0,70,100,1250,124.4,0,0,89.216,0,0,0,0,0,0,0,0,0,104.1
,9m 1s 200ms,541200,12.674,124.3,151.1,71,8.374,0,70,100,1580,142,0,0,100,0,0,0,0,0,0,0,0,0,125.5
,9m 1s 300ms,541300,12.727,116.6,152.6,71,8.36,0,70,100,1490,143.4,0,0,100,0,0,0,0,0,0,0,0,0,117.7
,9m 1s 400ms,541400,12.674,116,153,71,8.356,0,70,100,1480,143.8,0,0,100,0,0,0,0,0,0,0,0,0,117.1
,9m 1s 500ms,541500,12.657,115.1,152.6,71,8.36,0,69,100,1460,143.4,0,0,100,0,0,0,0,0,0,0,0,0,116.2
,9m 1s 600ms,541600,12.849,114,152.6,71,8.36,0,69,100,1470,143.4,0,0,100,0,0,0,0,0,0,0,0,0,115.1
,9m 1s 700ms,541700,12.64,114.3,152.2,71,8.344,0,69,100,1450,143,0,0,100,0,0,0,0,0,0,0,0,0,115.4
,9m 1s 800ms,541800,12.674,113.7,152.2,71,8.342,0,69,100,1450,143,0,0,100,0,0,0,0,0,0,0,0,0,114.8
,9m 1s 900ms,541900,12.622,118.4,152.2,70,8.358,0,69,100,1500,143,0,0,100,0,0,0,0,0,0,0,0,0,119.5
,9m 2s,542000,12.622,113.7,151.8,71,8.344,0,69,100,1440,142.6,0,0,100,0,0,0,0,0,0,0,0,0,114.8
,9m 2s 100ms,542100,12.587,112.9,151.8,71,8.353,0,69,100,1430,142.6,0,0,100,0,0,0,0,0,0,0,0,0,114
,9m 2s 200ms,542200,12.831,113.4,151.8,70,8.365,0,69,100,1460,142.6,0,0,100,0,0,0,0,0,0,0,0,0,114.5
,9m 2s 300ms,542300,12.553,113.8,151.5,71,8.36,0,69,100,1430,142.4,0,0,100,0,0,0,0,0,0,0,0,0,114.9
,9m 2s 400ms,542400,12.587,113.6,151.5,71,8.36,0,69,100,1440,142.4,0,0,100,0,0,0,0,0,0,0,0,0,114.7
,9m 2s 500ms,542500,12.57,113,151.5,71,8.371,0,69,100,1430,142.4,0,0,100,0,0,0,0,0,0,0,0,0,114.1
,9m 2s 600ms,542600,12.413,113,151.1,71,8.34,0,69,100,1410,142,0,0,100,0,0,0,0,0,0,0,0,0,114.1
,9m 2s 700ms,542700,12.413,113,151.1,71,8.34,0,69,100,1410,142,0,0,100,0,0,0,0,0,0,0,0,0,114.1
,9m 2s 800ms,542800,12.535,113.4,151.1,71,8.358,0,69,100,1430,142,0,0,100,0,0,0,0,0,0,0,0,0,114.5
,9m 2s 900ms,542900,12.553,114.4,150.7,69,8.34,0,69,100,1440,141.6,0,0,100,0,0,0,0,0,0,0,0,0,115.5
,9m 3s,543000,12.553,114,151.1,69,8.358,0,69,100,1440,142,0,0,100,0,0,0,0,0,0,0,0,0,115.1
,9m 3s 100ms,543100,12.535,112.9,150.7,70,8.362,0,69,100,1420,141.6,0,0,100,0,0,0,0,0,0,0,0,0,114
,9m 3s 200ms,543200,12.518,112.4,150.7,72,8.358,0,69,100,1410,141.6,0,0,100,0,0,0,0,0,0,0,0,0,113.5
,9m 3s 300ms,543300,12.553,112.7,150.7,72,8.36,0,69,100,1420,141.6,0,0,100,0,0,0,0,0,0,0,0,0,113.8
,9m 3s 400ms,543400,12.518,112.4,150.7,71,8.34,0,69,100,1410,141.6,0,0,100,0,0,0,0,0,0,0,0,0,113.5
,9m 3s 500ms,543500,12.5,112.1,150.3,71,8.362,0,69,100,1410,141.2,0,0,100,0,0,0,0,0,0,0,0,0,113.1
,9m 3s 600ms,543600,12.431,113.8,150.3,72,8.342,0,69,100,1420,141.2,0,0,100,0,0,0,0,0,0,0,0,0,114.9
,9m 3s 700ms,543700,12.448,112.1,150.3,71,8.358,0,69,100,1400,141.2,0,0,100,0,0,0,0,0,0,0,0,0,113.1
,9m 3s 800ms,543800,12.518,112.3,150.3,72,8.353,0,69,100,1410,141.2,0,0,100,0,0,0,0,0,0,0,0,0,113.4
,9m 3s 900ms,543900,12.431,112.1,150,72,8.36,0,69,100,1400,141,0,0,100,0,0,0,0,0,0,0,0,0,113.1
,9m 4s,544000,12.5,111.6,150.3,72,8.36,0,69,100,1400,141.2,0,0,100,0,0,0,0,0,0,0,0,0,112.6
,9m 4s 100ms,544100,12.483,112.1,150,72,8.344,0,69,100,1410,141,0,0,100,0,0,0,0,0,0,0,0,0,113.1
,9m 4s 200ms,544200,12.448,111.3,150,72,8.338,0,69,100,1390,141,0,0,100,0,0,0,0,0,0,0,0,0,112.3
,9m 4s 300ms,544300,12.448,112.7,149.6,71,8.353,0,69,100,1410,140.6,0,0,100,0,0,0,0,0,0,0,0,0,113.8
,9m 4s 400ms,544400,12.466,111,150,72,8.338,0,69,100,1390,141,0,0,100,0,0,0,0,0,0,0,0,0,112
,9m 4s 500ms,544500,12.361,111.3,149.6,72,8.351,0,69,100,1380,140.6,0,0,100,0,0,0,0,0,0,0,0,0,112.3
,9m 4s 600ms,544600,12.431,111.9,149.6,71,8.336,0,69,100,1400,140.6,0,0,100,0,0,0,0,0,0,0,0,0,112.9
,9m 4s 700ms,544700,12.204,110.8,149.6,71,8.351,0,69,100,1360,140.6,0,0,100,0,0,0,0,0,0,0,0,0,111.8
,9m 4s 800ms,544800,12.431,111.5,149.2,72,8.358,0,69,100,1390,140.2,0,0,100,0,0,0,0,0,0,0,0,0,112.5
,9m 4s 900ms,544900,12.448,111.3,149.2,72,8.336,0,69,100,1390,140.2,0,0,100,0,0,0,0,0,0,0,0,0,112.3
,9m 5s,545000,12.448,111.6,149.2,72,8.349,0,69,100,1390,140.2,0,0,100,0,0,0,0,0,0,0,0,0,112.6
,9m 5s 100ms,545100,12.448,110.4,149.2,72,8.356,0,69,100,1380,140.2,0,0,100,0,0,0,0,0,0,0,0,0,111.4
,9m 5s 200ms,545200,14.276,1.1,116,72,8.199,0,69,0,10,109,0,0,53.922,0,0,0,0,0,0,0,0,0,2
,9m 5s 300ms,545300,14.537,0,81.7,72,8.23,0,69,0,0,76.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 5s 400ms,545400,14.624,0,61.2,72,8.21,0.031,69,0,0,57.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 5s 500ms,545500,14.624,0,51.9,71,8.232,0.054,69,0,0,48.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 5s 600ms,545600,14.642,0,44.9,70,8.252,0.058,69,0,0,42.2,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 5s 700ms,545700,14.485,0,39.4,71,8.21,0.069,69,0,0,37,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 5s 800ms,545800,15.007,0,35.2,71,8.237,0.054,69,0,0,33,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 5s 900ms,545900,14.624,0,31.2,71,8.212,0.058,69,0,0,29.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s,546000,14.659,0,27.9,71,8.21,0.05,69,0,0,26.2,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 100ms,546100,14.572,0,25.4,72,8.226,0.054,69,0,0,23.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 200ms,546200,14.659,0,22.9,71,8.196,0.054,69,0,0,21.5,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 300ms,546300,14.694,0,18.9,72,8.199,0.058,69,0,0,17.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 400ms,546400,14.642,0,16.8,71,8.214,0.039,69,0,0,15.7,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 500ms,546500,14.659,0,14.9,71,8.246,0.058,69,0,0,14,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 600ms,546600,14.694,0,13.7,72,8.221,0.062,69,0,0,12.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 700ms,546700,14.711,0,12.1,72,8.241,0.05,69,0,0,11.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 800ms,546800,14.677,0,11.1,72,8.176,0.05,69,0,0,10.4,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 6s 900ms,546900,14.677,0,10.1,71,8.163,0.062,69,0,0,9.4,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 7s,547000,14.711,0,9.6,71,8.241,0.062,69,0,0,9,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 7s 100ms,547100,14.711,0,8.1,71,8.237,0.05,69,0,0,7.6,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 7s 200ms,547200,14.694,0,7.7,71,8.243,0.05,69,0,0,7.2,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 7s 300ms,547300,14.711,0,7.3,72,8.19,0.05,69,0,0,6.8,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 7s 400ms,547400,14.694,0,6.8,72,8.223,0.046,69,0,0,6.3,0,0,-27.451,0,0,0,0,0,0,0,0,0,0
,9m 7s 500ms,547500,14.711,0,6.6,72,8.181,0.042,69,1.961,0,6.2,0,0,1.961,0,0,0,0,0,0,0,0,0,0
,9m 7s 600ms,547600,14.694,0,6.8,71,8.23,0.046,69,3.922,0,6.3,0,0,3.922,0,0,0,0,0,0,0,0,0,0
,9m 7s 700ms,547700,14.677,0,5.6,71,8.25,0.042,69,7.843,0,5.2,0,0,7.843,0,0,0,0,0,0,0,0,0,0
,9m 7s 800ms,547800,14.677,2,24,71,8.241,0.054,69,13.725,20,22.5,0,0,13.725,0,0,0,0,0,0,0,0,0,14.7
,9m 7s 900ms,547900,14.624,2.2,30.1,72,8.257,0.042,69,15.686,30,28.2,0,0,15.686,0,0,0,0,0,0,0,0,0,14.1
,9m 8s,548000,14.694,3.2,35.4,72,8.241,0.031,69,18.627,40,33.2,0,0,18.627,0,0,0,0,0,0,0,0,0,17.3
,9m 8s 100ms,548100,14.694,3.9,41.5,71,8.23,0.023,69,20.588,50,39,0,0,20.588,0,0,0,0,0,0,0,0,0,19.1
,9m 8s 200ms,548200,14.624,5.2,47.5,71,8.246,0.023,69,23.529,70,44.6,0,0,23.529,0,0,0,0,0,0,0,0,0,22.3
,9m 8s 300ms,548300,14.694,7.3,52.7,71,8.273,0.015,69,28.431,100,49.5,0,0,27.451,0,0,0,0,0,0,0,0,0,26.8
,9m 8s 400ms,548400,14.503,9.6,58,70,8.293,0.008,69,31.373,140,54.5,0,0,31.373,0,0,0,0,0,0,0,0,0,30.9
,9m 8s 500ms,548500,14.485,11.3,62.3,69,8.311,0.008,69,34.314,160,58.5,0,0,34.314,0,0,0,0,0,0,0,0,0,33.2
,9m 8s 600ms,548600,14.433,13.9,67.1,71,8.302,0,69,37.255,200,63,0,0,37.255,0,0,0,0,0,0,0,0,0,37.6
,9m 8s 700ms,548700,14.381,13.9,71.5,72,8.311,0,69,39.216,200,67.2,0,0,39.216,0,0,0,0,0,0,0,0,0,35.7
,9m 8s 800ms,548800,14.415,15.9,74.7,72,8.306,0,69,41.176,230,70.2,0,0,41.176,0,0,0,0,0,0,0,0,0,38.9
,9m 8s 900ms,548900,14.363,19.1,78.9,71,8.322,0,69,43.137,270,74.1,0,0,43.137,0,0,0,0,0,0,0,0,0,44.7
,9m 9s,549000,14.224,22.5,82.9,71,8.347,0,69,46.078,320,77.9,0,0,46.078,0,0,0,0,0,0,0,0,0,49.3
,9m 9s 100ms,549100,14.276,32.3,87.8,71,8.315,0,69,48.039,460,82.5,0,0,48.039,0,0,0,0,0,0,0,0,0,67.8
,9m 9s 200ms,549200,14.067,27,92.1,71,8.329,0,69,50.98,380,86.5,0,0,50.98,0,0,0,0,0,0,0,0,0,53.4
,9m 9s 300ms,549300,14.172,29.8,94.9,71,8.336,0,69,53.922,420,89.2,0,0,53.922,0,0,0,0,0,0,0,0,0,55.8
,9m 9s 400ms,549400,13.963,32.4,99.1,70,8.349,0,69,56.863,450,93.1,0,0,56.863,0,0,0,0,0,0,0,0,0,57.5
,9m 9s 500ms,549500,14.137,36.6,101.3,69,8.347,0,69,58.824,520,95.2,0,0,58.824,0,0,0,0,0,0,0,0,0,62.8
,9m 9s 600ms,549600,14.015,36.4,102.7,70,8.362,0,69,60.784,510,96.5,0,0,60.784,0,0,0,0,0,0,0,0,0,60.4
,9m 9s 700ms,549700,13.928,39.1,106.1,72,8.369,0,69,62.745,540,99.7,0,0,62.745,0,0,0,0,0,0,0,0,0,62.9
,9m 9s 800ms,549800,14.032,42.4,108.6,71,8.356,0,69,64.706,590,102,0,0,64.706,0,0,0,0,0,0,0,0,0,66.1
,9m 9s 900ms,549900,13.928,45.1,110.9,70,8.356,0,69,66.667,630,104.2,0,0,66.667,0,0,0,0,0,0,0,0,0,68.3
,9m 10s,550000,13.928,49.4,115.1,71,8.358,0,69,68.627,690,108.1,0,0,68.627,0,0,0,0,0,0,0,0,0,72.6
,9m 10s 100ms,550100,13.771,51.6,115.8,72,8.351,0,68,69.608,710,108.8,0,0,69.608,0,0,0,0,0,0,0,0,0,74.8
,9m 10s 200ms,550200,13.754,51.8,117.6,73,8.371,0,69,71.569,710,110.5,0,0,71.569,0,0,0,0,0,0,0,0,0,73
,9m 10s 300ms,550300,13.719,53.8,119.5,72,8.365,0,69,72.549,740,112.3,0,0,72.549,0,0,0,0,0,0,0,0,0,74.8
,9m 10s 400ms,550400,13.789,56.3,121.4,72,8.365,0,68,74.51,780,114.1,0,0,74.51,0,0,0,0,0,0,0,0,0,76.3
,9m 10s 500ms,550500,13.667,59.7,122.4,72,8.365,0,69,75.49,820,115,0,0,75.49,0,0,0,0,0,0,0,0,0,79.8
,9m 10s 600ms,550600,13.528,63.6,125.2,70,8.365,0,69,77.451,860,117.6,0,0,77.451,0,0,0,0,0,0,0,0,0,82.9
,9m 10s 700ms,550700,13.284,66.4,126.3,69,8.374,0,68,78.431,880,118.7,0,0,78.431,0,0,0,0,0,0,0,0,0,85.4
,9m 10s 800ms,550800,13.475,65.3,126.5,69,8.371,0,69,79.412,880,118.9,0,0,79.412,0,0,0,0,0,0,0,0,0,83
,9m 10s 900ms,550900,13.388,66.6,127.9,69,8.367,0,68,79.412,890,120.2,0,0,79.412,0,0,0,0,0,0,0,0,0,84.6
,9m 11s,551000,13.423,65.5,127.1,71,8.367,0,69,79.412,880,119.4,0,0,79.412,0,0,0,0,0,0,0,0,0,83.2
,9m 11s 100ms,551100,13.545,67.7,127.1,70,8.365,0,68,80.392,920,119.4,0,0,80.392,0,0,0,0,0,0,0,0,0,85
,9m 11s 200ms,551200,13.353,66.1,128.4,71,8.365,0,68,80.392,880,120.6,0,0,80.392,0,0,0,0,0,0,0,0,0,83
,9m 11s 300ms,551300,13.371,68,129.3,71,8.387,0,68,81.373,910,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,84.3
,9m 11s 400ms,551400,13.406,67.6,129.3,71,8.38,0,68,81.373,910,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,83.8
,9m 11s 500ms,551500,13.353,68.3,129,71,8.398,0,68,81.373,910,121.2,0,0,81.373,0,0,0,0,0,0,0,0,0,84.7
,9m 11s 600ms,551600,13.353,68.9,129,71,8.392,0,68,81.373,920,121.2,0,0,81.373,0,0,0,0,0,0,0,0,0,85.5
,9m 11s 700ms,551700,13.319,66.9,129.3,71,8.387,0,68,81.373,890,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,83
,9m 11s 800ms,551800,13.336,70,129.3,71,8.365,0,69,81.373,940,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,86.8
,9m 11s 900ms,551900,13.371,68.5,129.3,71,8.367,0,68,81.373,920,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,85
,9m 12s,552000,13.266,67.7,129.3,72,8.371,0,68,81.373,900,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,84
,9m 12s 100ms,552100,13.493,66.9,129.3,72,8.365,0,69,81.373,900,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,83
,9m 12s 200ms,552200,13.301,66.9,129.3,72,8.358,0,68,81.373,890,121.5,0,0,81.373,0,0,0,0,0,0,0,0,0,83
,9m 12s 300ms,552300,13.388,66.6,128.7,70,8.36,0,68,80.392,890,120.9,0,0,80.392,0,0,0,0,0,0,0,0,0,83.6
,9m 12s 400ms,552400,13.562,66.1,127.9,70,8.362,0,69,80.392,900,120.2,0,0,80.392,0,0,0,0,0,0,0,0,0,83
,9m 12s 500ms,552500,13.162,66.4,128.7,70,8.376,0,68,80.392,880,120.9,0,0,80.392,0,0,0,0,0,0,0,0,0,83.4
,9m 12s 600ms,552600,13.301,61.6,127.6,71,8.38,0,68,79.412,820,119.9,0,0,79.412,0,0,0,0,0,0,0,0,0,78.3
,9m 12s 700ms,552700,13.406,65,128.4,71,8.351,0,68,79.412,870,120.6,0,0,79.412,0,0,0,0,0,0,0,0,0,82.6
,9m 12s 800ms,552800,13.458,57.1,126,71,8.371,0,68,79.412,770,118.4,0,0,79.412,0,0,0,0,0,0,0,0,0,72.6
,9m 12s 900ms,552900,13.58,56.1,125.2,71,8.353,0,68,78.431,760,117.6,0,0,78.431,0,0,0,0,0,0,0,0,0,72.2
,9m 13s,553000,13.441,61.4,125.5,71,8.378,0,68,77.451,830,117.9,0,0,77.451,0,0,0,0,0,0,0,0,0,80
,9m 13s 100ms,553100,13.493,60.6,124.2,72,8.347,0,68,76.471,820,116.7,0,0,76.471,0,0,0,0,0,0,0,0,0,80
,9m 13s 200ms,553200,13.719,56.1,122.9,71,8.362,0,68,75.49,770,115.5,0,0,75.49,0,0,0,0,0,0,0,0,0,75
,9m 13s 300ms,553300,13.649,52.2,120.2,72,8.349,0,68,73.529,710,112.9,0,0,73.529,0,0,0,0,0,0,0,0,0,71.6
,9m 13s 400ms,553400,13.702,43.9,117.4,71,8.362,0,68,70.588,600,110.3,0,0,70.588,0,0,0,0,0,0,0,0,0,62.8
,9m 13s 500ms,553500,13.789,46.6,114,71,8.353,0,68,68.627,640,107.1,0,0,68.627,0,0,0,0,0,0,0,0,0,68.5
,9m 13s 600ms,553600,13.824,45.8,115.1,73,8.353,0,68,68.627,630,108.1,0,0,68.627,0,0,0,0,0,0,0,0,0,67.3
,9m 13s 700ms,553700,13.771,43.9,114.2,72,8.356,0,68,68.627,600,107.3,0,0,68.627,0,0,0,0,0,0,0,0,0,64.5
,9m 13s 800ms,553800,13.945,39.6,112.5,72,8.342,0,68,67.647,550,105.7,0,0,67.647,0,0,0,0,0,0,0,0,0,59.1
,9m 13s 900ms,553900,13.824,37.9,111.9,72,8.336,0,68,66.667,520,105.1,0,0,66.667,0,0,0,0,0,0,0,0,0,57.4
,9m 14s,554000,13.736,43.5,112.3,72,8.369,0,69,66.667,600,105.5,0,0,66.667,0,0,0,0,0,0,0,0,0,65.8
,9m 14s 100ms,554100,13.841,44.9,111.3,71,8.349,0,68,66.667,620,104.6,0,0,66.667,0,0,0,0,0,0,0,0,0,68
,9m 14s 200ms,554200,13.824,42.2,111.3,72,8.351,0,68,66.667,580,104.6,0,0,66.667,0,0,0,0,0,0,0,0,0,63.9
,9m 14s 300ms,554300,13.754,43.2,112.1,73,8.374,0,68,66.667,590,105.3,0,0,66.667,0,0,0,0,0,0,0,0,0,65.4
,9m 14s 400ms,554400,13.824,38.3,110.9,72,8.36,0,68,66.667,530,104.2,0,0,66.667,0,0,0,0,0,0,0,0,0,58
