% Moku:Go Oscilloscope
% Channel A (Input 1), AC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 70.00 ms, time offset -6.860 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-06 T 13:25:02 +0000
% Time (s), Channel A (V)
2.8668640000e-02, 2.4425990414e-03
2.8674360000e-02, 2.4425990414e-03
2.8680080000e-02, 2.4425990414e-03
2.8685800000e-02, 2.4425990414e-03
2.8691520000e-02, 2.4425990414e-03
2.8697240000e-02, 2.4425990414e-03
2.8702960000e-02, 2.4425990414e-03
2.8708680000e-02, 2.4425990414e-03
2.8714400000e-02, 4.8851980828e-03
2.8720120000e-02, 0.0000000000e+00
2.8725840000e-02, 2.4425990414e-03
2.8731560000e-02, 2.4425990414e-03
2.8737280000e-02, 2.4425990414e-03
2.8743000000e-02, 2.4425990414e-03
2.8748720000e-02, 2.4425990414e-03
2.8754440000e-02, 2.4425990414e-03
2.8760160000e-02, 4.8851980828e-03
2.8765880000e-02, 0.0000000000e+00
2.8771600000e-02, 2.4425990414e-03
2.8777320000e-02, 2.4425990414e-03
2.8783040000e-02, 0.0000000000e+00
2.8788760000e-02, 2.4425990414e-03
2.8794480000e-02, 4.8851980828e-03
2.8800200000e-02, 4.8851980828e-03
2.8805920000e-02, 2.4425990414e-03
2.8811640000e-02, 0.0000000000e+00
2.8817360000e-02, 2.4425990414e-03
2.8823080000e-02, 2.4425990414e-03
2.8828800000e-02, 2.4425990414e-03
2.8834520000e-02, 2.4425990414e-03
2.8840240000e-02, 2.4425990414e-03
2.8845960000e-02, 2.4425990414e-03
2.8851680000e-02, 2.4425990414e-03
2.8857400000e-02, 4.8851980828e-03
2.8863120000e-02, 4.8851980828e-03
2.8868840000e-02, 4.8851980828e-03
2.8874560000e-02, 4.8851980828e-03
2.8880280000e-02, 4.8851980828e-03
2.8886000000e-02, 4.8851980828e-03
2.8891720000e-02, 4.8851980828e-03
2.8897440000e-02, 4.8851980828e-03
2.8903160000e-02, 2.4425990414e-03
2.8908880000e-02, 2.4425990414e-03
2.8914600000e-02, 2.4425990414e-03
2.8920320000e-02, 2.4425990414e-03
2.8926040000e-02, 7.3277971242e-03
2.8931760000e-02, 4.8851980828e-03
2.8937480000e-02, 2.4425990414e-03
2.8943200000e-02, 2.4425990414e-03
2.8948920000e-02, 2.4425990414e-03
2.8954640000e-02, 2.4425990414e-03
2.8960360000e-02, 2.4425990414e-03
2.8966080000e-02, 4.8851980828e-03
2.8971800000e-02, 4.8851980828e-03
2.8977520000e-02, 2.4425990414e-03
2.8983240000e-02, 2.4425990414e-03
2.8988960000e-02, 4.8851980828e-03
2.8994680000e-02, 4.8851980828e-03
2.9000400000e-02, 4.8851980828e-03
2.9006120000e-02, 4.8851980828e-03
2.9011840000e-02, 2.4425990414e-03
2.9017560000e-02, 4.8851980828e-03
2.9023280000e-02, 2.4425990414e-03
2.9029000000e-02, 4.8851980828e-03
2.9034720000e-02, 4.8851980828e-03
2.9040440000e-02, 4.8851980828e-03
2.9046160000e-02, 4.8851980828e-03
2.9051880000e-02, 2.4425990414e-03
2.9057600000e-02, 4.8851980828e-03
2.9063320000e-02, 2.4425990414e-03
2.9069040000e-02, 4.8851980828e-03
2.9074760000e-02, 4.8851980828e-03
2.9080480000e-02, 4.8851980828e-03
2.9086200000e-02, 2.4425990414e-03
2.9091920000e-02, 2.4425990414e-03
2.9097640000e-02, 2.4425990414e-03
2.9103360000e-02, 2.4425990414e-03
2.9109080000e-02, 2.4425990414e-03
2.9114800000e-02, 4.8851980828e-03
2.9120520000e-02, 4.8851980828e-03
2.9126240000e-02, 4.8851980828e-03
2.9131960000e-02, 7.3277971242e-03
2.9137680000e-02, 4.8851980828e-03
2.9143400000e-02, 2.4425990414e-03
2.9149120000e-02, 4.8851980828e-03
2.9154840000e-02, 2.4425990414e-03
2.9160560000e-02, 4.8851980828e-03
2.9166280000e-02, 4.8851980828e-03
2.9172000000e-02, 4.8851980828e-03
2.9177720000e-02, 4.8851980828e-03
2.9183440000e-02, 4.8851980828e-03
2.9189160000e-02, 4.8851980828e-03
2.9194880000e-02, 4.8851980828e-03
2.9200600000e-02, 4.8851980828e-03
2.9206320000e-02, 7.3277971242e-03
2.9212040000e-02, 7.3277971242e-03
2.9217760000e-02, 4.8851980828e-03
2.9223480000e-02, 4.8851980828e-03
2.9229200000e-02, 7.3277971242e-03
2.9234920000e-02, 2.4425990414e-03
2.9240640000e-02, 4.8851980828e-03
2.9246360000e-02, 7.3277971242e-03
2.9252080000e-02, 4.8851980828e-03
2.9257800000e-02, 7.3277971242e-03
2.9263520000e-02, 4.8851980828e-03
2.9269240000e-02, 4.8851980828e-03
2.9274960000e-02, 4.8851980828e-03
2.9280680000e-02, 4.8851980828e-03
2.9286400000e-02, 7.3277971242e-03
2.9292120000e-02, 4.8851980828e-03
2.9297840000e-02, 4.8851980828e-03
2.9303560000e-02, 7.3277971242e-03
2.9309280000e-02, 4.8851980828e-03
2.9315000000e-02, 4.8851980828e-03
2.9320720000e-02, 7.3277971242e-03
2.9326440000e-02, 4.8851980828e-03
2.9332160000e-02, 7.3277971242e-03
2.9337880000e-02, 7.3277971242e-03
2.9343600000e-02, 4.8851980828e-03
2.9349320000e-02, 4.8851980828e-03
2.9355040000e-02, 7.3277971242e-03
2.9360760000e-02, 7.3277971242e-03
2.9366480000e-02, 7.3277971242e-03
2.9372200000e-02, 7.3277971242e-03
2.9377920000e-02, 4.8851980828e-03
2.9383640000e-02, 4.8851980828e-03
2.9389360000e-02, 4.8851980828e-03
2.9395080000e-02, 4.8851980828e-03
2.9400800000e-02, 7.3277971242e-03
2.9406520000e-02, 4.8851980828e-03
2.9412240000e-02, 4.8851980828e-03
2.9417960000e-02, 4.8851980828e-03
2.9423680000e-02, 7.3277971242e-03
2.9429400000e-02, 7.3277971242e-03
2.9435120000e-02, 4.8851980828e-03
2.9440840000e-02, 9.7703961655e-03
2.9446560000e-02, 7.3277971242e-03
2.9452280000e-02, 7.3277971242e-03
2.9458000000e-02, 7.3277971242e-03
2.9463720000e-02, 4.8851980828e-03
2.9469440000e-02, 7.3277971242e-03
2.9475160000e-02, 7.3277971242e-03
2.9480880000e-02, 7.3277971242e-03
2.9486600000e-02, 7.3277971242e-03
2.9492320000e-02, 4.8851980828e-03
2.9498040000e-02, 7.3277971242e-03
2.9503760000e-02, 7.3277971242e-03
2.9509480000e-02, 4.8851980828e-03
2.9515200000e-02, 4.8851980828e-03
2.9520920000e-02, 7.3277971242e-03
2.9526640000e-02, 7.3277971242e-03
2.9532360000e-02, 7.3277971242e-03
2.9538080000e-02, 4.8851980828e-03
2.9543800000e-02, 7.3277971242e-03
2.9549520000e-02, 7.3277971242e-03
2.9555240000e-02, 7.3277971242e-03
2.9560960000e-02, 7.3277971242e-03
2.9566680000e-02, 7.3277971242e-03
2.9572400000e-02, 9.7703961655e-03
2.9578120000e-02, 7.3277971242e-03
2.9583840000e-02, 9.7703961655e-03
2.9589560000e-02, 7.3277971242e-03
2.9595280000e-02, 7.3277971242e-03
2.9601000000e-02, 7.3277971242e-03
2.9606720000e-02, 7.3277971242e-03
2.9612440000e-02, 9.7703961655e-03
2.9618160000e-02, 7.3277971242e-03
2.9623880000e-02, 7.3277971242e-03
2.9629600000e-02, 9.7703961655e-03
2.9635320000e-02, 9.7703961655e-03
2.9641040000e-02, 7.3277971242e-03
2.9646760000e-02, 7.3277971242e-03
2.9652480000e-02, 7.3277971242e-03
2.9658200000e-02, 7.3277971242e-03
2.9663920000e-02, 7.3277971242e-03
2.9669640000e-02, 7.3277971242e-03
2.9675360000e-02, 7.3277971242e-03
2.9681080000e-02, 7.3277971242e-03
2.9686800000e-02, 9.7703961655e-03
2.9692520000e-02, 9.7703961655e-03
2.9698240000e-02, 9.7703961655e-03
2.9703960000e-02, 7.3277971242e-03
2.9709680000e-02, 7.3277971242e-03
2.9715400000e-02, 9.7703961655e-03
2.9721120000e-02, 7.3277971242e-03
2.9726840000e-02, 7.3277971242e-03
2.9732560000e-02, 7.3277971242e-03
2.9738280000e-02, 7.3277971242e-03
2.9744000000e-02, 9.7703961655e-03
2.9749720000e-02, 7.3277971242e-03
2.9755440000e-02, 9.7703961655e-03
2.9761160000e-02, 7.3277971242e-03
2.9766880000e-02, 7.3277971242e-03
2.9772600000e-02, 7.3277971242e-03
2.9778320000e-02, 7.3277971242e-03
2.9784040000e-02, 7.3277971242e-03
2.9789760000e-02, 7.3277971242e-03
2.9795480000e-02, 9.7703961655e-03
2.9801200000e-02, 9.7703961655e-03
2.9806920000e-02, 9.7703961655e-03
2.9812640000e-02, 7.3277971242e-03
2.9818360000e-02, 9.7703961655e-03
2.9824080000e-02, 7.3277971242e-03
2.9829800000e-02, 9.7703961655e-03
2.9835520000e-02, 9.7703961655e-03
2.9841240000e-02, 7.3277971242e-03
2.9846960000e-02, 9.7703961655e-03
2.9852680000e-02, 9.7703961655e-03
2.9858400000e-02, 9.7703961655e-03
2.9864120000e-02, 7.3277971242e-03
2.9869840000e-02, 9.7703961655e-03
2.9875560000e-02, 1.2212995207e-02
2.9881280000e-02, 9.7703961655e-03
2.9887000000e-02, 9.7703961655e-03
2.9892720000e-02, 9.7703961655e-03
2.9898440000e-02, 9.7703961655e-03
2.9904160000e-02, 9.7703961655e-03
2.9909880000e-02, 9.7703961655e-03
2.9915600000e-02, 9.7703961655e-03
2.9921320000e-02, 7.3277971242e-03
2.9927040000e-02, 9.7703961655e-03
2.9932760000e-02, 9.7703961655e-03
2.9938480000e-02, 9.7703961655e-03
2.9944200000e-02, 9.7703961655e-03
2.9949920000e-02, 9.7703961655e-03
2.9955640000e-02, 9.7703961655e-03
2.9961360000e-02, 9.7703961655e-03
2.9967080000e-02, 1.2212995207e-02
2.9972800000e-02, 7.3277971242e-03
2.9978520000e-02, 9.7703961655e-03
2.9984240000e-02, 9.7703961655e-03
2.9989960000e-02, 9.7703961655e-03
2.9995680000e-02, 7.3277971242e-03
3.0001400000e-02, 9.7703961655e-03
3.0007120000e-02, 9.7703961655e-03
3.0012840000e-02, 9.7703961655e-03
3.0018560000e-02, 9.7703961655e-03
3.0024280000e-02, 1.2212995207e-02
3.0030000000e-02, 9.7703961655e-03
3.0035720000e-02, 9.7703961655e-03
3.0041440000e-02, 9.7703961655e-03
3.0047160000e-02, 9.7703961655e-03
3.0052880000e-02, 9.7703961655e-03
3.0058600000e-02, 9.7703961655e-03
3.0064320000e-02, 1.2212995207e-02
3.0070040000e-02, 1.2212995207e-02
3.0075760000e-02, 9.7703961655e-03
3.0081480000e-02, 1.4655594248e-02
3.0087200000e-02, 1.2212995207e-02
3.0092920000e-02, 1.2212995207e-02
3.0098640000e-02, 9.7703961655e-03
3.0104360000e-02, 9.7703961655e-03
3.0110080000e-02, 9.7703961655e-03
3.0115800000e-02, 9.7703961655e-03
3.0121520000e-02, 1.2212995207e-02
3.0127240000e-02, 9.7703961655e-03
3.0132960000e-02, 1.2212995207e-02
3.0138680000e-02, 9.7703961655e-03
3.0144400000e-02, 1.2212995207e-02
3.0150120000e-02, 9.7703961655e-03
3.0155840000e-02, 1.2212995207e-02
3.0161560000e-02, 9.7703961655e-03
3.0167280000e-02, 9.7703961655e-03
3.0173000000e-02, 1.2212995207e-02
3.0178720000e-02, 1.2212995207e-02
3.0184440000e-02, 9.7703961655e-03
3.0190160000e-02, 9.7703961655e-03
3.0195880000e-02, 1.2212995207e-02
3.0201600000e-02, 9.7703961655e-03
3.0207320000e-02, 1.2212995207e-02
3.0213040000e-02, 9.7703961655e-03
3.0218760000e-02, 1.2212995207e-02
3.0224480000e-02, 1.2212995207e-02
3.0230200000e-02, 1.2212995207e-02
3.0235920000e-02, 9.7703961655e-03
3.0241640000e-02, 9.7703961655e-03
3.0247360000e-02, 9.7703961655e-03
3.0253080000e-02, 1.2212995207e-02
3.0258800000e-02, 1.2212995207e-02
3.0264520000e-02, 9.7703961655e-03
3.0270240000e-02, 1.2212995207e-02
3.0275960000e-02, 1.2212995207e-02
3.0281680000e-02, 9.7703961655e-03
3.0287400000e-02, 9.7703961655e-03
3.0293120000e-02, 9.7703961655e-03
3.0298840000e-02, 9.7703961655e-03
3.0304560000e-02, 1.2212995207e-02
3.0310280000e-02, 1.2212995207e-02
3.0316000000e-02, 1.2212995207e-02
3.0321720000e-02, 9.7703961655e-03
3.0327440000e-02, 9.7703961655e-03
3.0333160000e-02, 1.2212995207e-02
3.0338880000e-02, 9.7703961655e-03
3.0344600000e-02, 1.2212995207e-02
3.0350320000e-02, 1.2212995207e-02
3.0356040000e-02, 1.2212995207e-02
3.0361760000e-02, 1.2212995207e-02
3.0367480000e-02, 1.2212995207e-02
3.0373200000e-02, 1.2212995207e-02
3.0378920000e-02, 1.2212995207e-02
3.0384640000e-02, 1.4655594248e-02
3.0390360000e-02, 1.2212995207e-02
3.0396080000e-02, 1.2212995207e-02
3.0401800000e-02, 1.4655594248e-02
3.0407520000e-02, 1.2212995207e-02
3.0413240000e-02, 1.2212995207e-02
3.0418960000e-02, 1.4655594248e-02
3.0424680000e-02, 1.2212995207e-02
3.0430400000e-02, 1.2212995207e-02
3.0436120000e-02, 1.2212995207e-02
3.0441840000e-02, 1.4655594248e-02
3.0447560000e-02, 1.4655594248e-02
3.0453280000e-02, 1.2212995207e-02
3.0459000000e-02, 1.2212995207e-02
3.0464720000e-02, 9.7703961655e-03
3.0470440000e-02, 1.4655594248e-02
3.0476160000e-02, 1.2212995207e-02
3.0481880000e-02, 1.2212995207e-02
3.0487600000e-02, 1.4655594248e-02
3.0493320000e-02, 1.4655594248e-02
3.0499040000e-02, 1.4655594248e-02
3.0504760000e-02, 1.2212995207e-02
3.0510480000e-02, 1.2212995207e-02
3.0516200000e-02, 1.4655594248e-02
3.0521920000e-02, 1.4655594248e-02
3.0527640000e-02, 1.4655594248e-02
3.0533360000e-02, 9.7703961655e-03
3.0539080000e-02, 1.2212995207e-02
3.0544800000e-02, 1.4655594248e-02
3.0550520000e-02, 1.2212995207e-02
3.0556240000e-02, 1.4655594248e-02
3.0561960000e-02, 1.4655594248e-02
3.0567680000e-02, 1.2212995207e-02
3.0573400000e-02, 1.2212995207e-02
3.0579120000e-02, 1.2212995207e-02
3.0584840000e-02, 1.2212995207e-02
3.0590560000e-02, 1.4655594248e-02
3.0596280000e-02, 1.4655594248e-02
3.0602000000e-02, 1.4655594248e-02
3.0607720000e-02, 1.4655594248e-02
3.0613440000e-02, 1.4655594248e-02
3.0619160000e-02, 1.4655594248e-02
3.0624880000e-02, 1.2212995207e-02
3.0630600000e-02, 1.2212995207e-02
3.0636320000e-02, 1.4655594248e-02
3.0642040000e-02, 1.4655594248e-02
3.0647760000e-02, 1.4655594248e-02
3.0653480000e-02, 1.7098193290e-02
3.0659200000e-02, 1.4655594248e-02
3.0664920000e-02, 1.4655594248e-02
3.0670640000e-02, 1.4655594248e-02
3.0676360000e-02, 1.4655594248e-02
3.0682080000e-02, 1.4655594248e-02
3.0687800000e-02, 1.4655594248e-02
3.0693520000e-02, 1.4655594248e-02
3.0699240000e-02, 1.4655594248e-02
3.0704960000e-02, 1.4655594248e-02
3.0710680000e-02, 1.7098193290e-02
3.0716400000e-02, 1.2212995207e-02
3.0722120000e-02, 1.7098193290e-02
3.0727840000e-02, 1.4655594248e-02
3.0733560000e-02, 1.4655594248e-02
3.0739280000e-02, 1.4655594248e-02
3.0745000000e-02, 1.4655594248e-02
3.0750720000e-02, 1.4655594248e-02
3.0756440000e-02, 1.4655594248e-02
3.0762160000e-02, 1.4655594248e-02
3.0767880000e-02, 1.4655594248e-02
3.0773600000e-02, 1.4655594248e-02
3.0779320000e-02, 1.4655594248e-02
3.0785040000e-02, 1.7098193290e-02
3.0790760000e-02, 1.2212995207e-02
3.0796480000e-02, 1.4655594248e-02
3.0802200000e-02, 1.4655594248e-02
3.0807920000e-02, 1.4655594248e-02
3.0813640000e-02, 1.2212995207e-02
3.0819360000e-02, 1.4655594248e-02
3.0825080000e-02, 1.4655594248e-02
3.0830800000e-02, 1.4655594248e-02
3.0836520000e-02, 1.7098193290e-02
3.0842240000e-02, 1.4655594248e-02
3.0847960000e-02, 1.4655594248e-02
3.0853680000e-02, 1.7098193290e-02
3.0859400000e-02, 1.7098193290e-02
3.0865120000e-02, 1.4655594248e-02
3.0870840000e-02, 1.4655594248e-02
3.0876560000e-02, 1.7098193290e-02
3.0882280000e-02, 1.4655594248e-02
3.0888000000e-02, 1.4655594248e-02
3.0893720000e-02, 1.4655594248e-02
3.0899440000e-02, 1.7098193290e-02
3.0905160000e-02, 1.7098193290e-02
3.0910880000e-02, 1.4655594248e-02
3.0916600000e-02, 1.2212995207e-02
3.0922320000e-02, 1.7098193290e-02
3.0928040000e-02, 1.4655594248e-02
3.0933760000e-02, 1.7098193290e-02
3.0939480000e-02, 1.7098193290e-02
3.0945200000e-02, 1.4655594248e-02
3.0950920000e-02, 1.7098193290e-02
3.0956640000e-02, 1.7098193290e-02
3.0962360000e-02, 1.7098193290e-02
3.0968080000e-02, 1.7098193290e-02
3.0973800000e-02, 1.7098193290e-02
3.0979520000e-02, 1.7098193290e-02
3.0985240000e-02, 1.9540792331e-02
3.0990960000e-02, 1.7098193290e-02
3.0996680000e-02, 1.7098193290e-02
3.1002400000e-02, 1.7098193290e-02
3.1008120000e-02, 1.9540792331e-02
3.1013840000e-02, 1.7098193290e-02
3.1019560000e-02, 1.4655594248e-02
3.1025280000e-02, 1.7098193290e-02
3.1031000000e-02, 1.4655594248e-02
3.1036720000e-02, 1.9540792331e-02
3.1042440000e-02, 1.4655594248e-02
3.1048160000e-02, 1.7098193290e-02
3.1053880000e-02, 1.4655594248e-02
3.1059600000e-02, 1.7098193290e-02
3.1065320000e-02, 1.7098193290e-02
3.1071040000e-02, 1.7098193290e-02
3.1076760000e-02, 1.7098193290e-02
3.1082480000e-02, 1.7098193290e-02
3.1088200000e-02, 1.7098193290e-02
3.1093920000e-02, 1.7098193290e-02
3.1099640000e-02, 1.7098193290e-02
3.1105360000e-02, 1.7098193290e-02
3.1111080000e-02, 1.7098193290e-02
3.1116800000e-02, 1.9540792331e-02
3.1122520000e-02, 1.9540792331e-02
3.1128240000e-02, 1.7098193290e-02
3.1133960000e-02, 1.7098193290e-02
3.1139680000e-02, 1.7098193290e-02
3.1145400000e-02, 1.9540792331e-02
3.1151120000e-02, 1.7098193290e-02
3.1156840000e-02, 1.9540792331e-02
3.1162560000e-02, 1.4655594248e-02
3.1168280000e-02, 1.7098193290e-02
3.1174000000e-02, 1.9540792331e-02
3.1179720000e-02, 1.9540792331e-02
3.1185440000e-02, 1.4655594248e-02
3.1191160000e-02, 1.7098193290e-02
3.1196880000e-02, 1.9540792331e-02
3.1202600000e-02, 1.9540792331e-02
3.1208320000e-02, 1.7098193290e-02
3.1214040000e-02, 1.9540792331e-02
3.1219760000e-02, 1.7098193290e-02
3.1225480000e-02, 1.7098193290e-02
3.1231200000e-02, 1.9540792331e-02
3.1236920000e-02, 1.7098193290e-02
3.1242640000e-02, 1.7098193290e-02
3.1248360000e-02, 1.9540792331e-02
3.1254080000e-02, 1.7098193290e-02
3.1259800000e-02, 1.9540792331e-02
3.1265520000e-02, 1.7098193290e-02
3.1271240000e-02, 1.9540792331e-02
3.1276960000e-02, 1.9540792331e-02
3.1282680000e-02, 1.7098193290e-02
3.1288400000e-02, 1.7098193290e-02
3.1294120000e-02, 1.7098193290e-02
3.1299840000e-02, 1.7098193290e-02
3.1305560000e-02, 1.9540792331e-02
3.1311280000e-02, 1.7098193290e-02
3.1317000000e-02, 1.9540792331e-02
3.1322720000e-02, 1.9540792331e-02
3.1328440000e-02, 1.9540792331e-02
3.1334160000e-02, 1.9540792331e-02
3.1339880000e-02, 2.1983391372e-02
3.1345600000e-02, 1.9540792331e-02
3.1351320000e-02, 1.9540792331e-02
3.1357040000e-02, 1.9540792331e-02
3.1362760000e-02, 1.9540792331e-02
3.1368480000e-02, 1.9540792331e-02
3.1374200000e-02, 1.9540792331e-02
3.1379920000e-02, 1.9540792331e-02
3.1385640000e-02, 1.9540792331e-02
3.1391360000e-02, 2.1983391372e-02
3.1397080000e-02, 1.9540792331e-02
3.1402800000e-02, 1.7098193290e-02
3.1408520000e-02, 1.9540792331e-02
3.1414240000e-02, 1.9540792331e-02
3.1419960000e-02, 1.9540792331e-02
3.1425680000e-02, 2.1983391372e-02
3.1431400000e-02, 1.9540792331e-02
3.1437120000e-02, 1.9540792331e-02
3.1442840000e-02, 1.9540792331e-02
3.1448560000e-02, 1.9540792331e-02
3.1454280000e-02, 1.9540792331e-02
3.1460000000e-02, 1.9540792331e-02
3.1465720000e-02, 1.9540792331e-02
3.1471440000e-02, 1.9540792331e-02
3.1477160000e-02, 1.9540792331e-02
3.1482880000e-02, 2.1983391372e-02
3.1488600000e-02, 1.9540792331e-02
3.1494320000e-02, 1.9540792331e-02
3.1500040000e-02, 1.9540792331e-02
3.1505760000e-02, 1.9540792331e-02
3.1511480000e-02, 1.7098193290e-02
3.1517200000e-02, 1.9540792331e-02
3.1522920000e-02, 2.1983391372e-02
3.1528640000e-02, 1.7098193290e-02
3.1534360000e-02, 1.7098193290e-02
3.1540080000e-02, 2.1983391372e-02
3.1545800000e-02, 2.1983391372e-02
3.1551520000e-02, 1.9540792331e-02
3.1557240000e-02, 1.9540792331e-02
3.1562960000e-02, 2.1983391372e-02
3.1568680000e-02, 1.9540792331e-02
3.1574400000e-02, 1.9540792331e-02
3.1580120000e-02, 2.1983391372e-02
3.1585840000e-02, 1.9540792331e-02
3.1591560000e-02, 2.1983391372e-02
3.1597280000e-02, 2.1983391372e-02
3.1603000000e-02, 1.9540792331e-02
3.1608720000e-02, 1.7098193290e-02
3.1614440000e-02, 2.1983391372e-02
3.1620160000e-02, 1.7098193290e-02
3.1625880000e-02, 1.9540792331e-02
3.1631600000e-02, 1.9540792331e-02
3.1637320000e-02, 1.9540792331e-02
3.1643040000e-02, 1.9540792331e-02
3.1648760000e-02, 1.9540792331e-02
3.1654480000e-02, 2.1983391372e-02
3.1660200000e-02, 1.9540792331e-02
3.1665920000e-02, 2.1983391372e-02
3.1671640000e-02, 1.9540792331e-02
3.1677360000e-02, 1.9540792331e-02
3.1683080000e-02, 1.9540792331e-02
3.1688800000e-02, 1.9540792331e-02
3.1694520000e-02, 2.1983391372e-02
3.1700240000e-02, 2.1983391372e-02
3.1705960000e-02, 2.1983391372e-02
3.1711680000e-02, 2.1983391372e-02
3.1717400000e-02, 1.9540792331e-02
3.1723120000e-02, 2.1983391372e-02
3.1728840000e-02, 2.1983391372e-02
3.1734560000e-02, 2.1983391372e-02
3.1740280000e-02, 2.1983391372e-02
3.1746000000e-02, 2.1983391372e-02
3.1751720000e-02, 2.1983391372e-02
3.1757440000e-02, 2.1983391372e-02
3.1763160000e-02, 2.1983391372e-02
3.1768880000e-02, 2.1983391372e-02
3.1774600000e-02, 1.9540792331e-02
3.1780320000e-02, 2.1983391372e-02
3.1786040000e-02, 1.9540792331e-02
3.1791760000e-02, 2.1983391372e-02
3.1797480000e-02, 2.1983391372e-02
3.1803200000e-02, 2.1983391372e-02
3.1808920000e-02, 2.1983391372e-02
3.1814640000e-02, 2.1983391372e-02
3.1820360000e-02, 2.1983391372e-02
3.1826080000e-02, 2.1983391372e-02
3.1831800000e-02, 1.9540792331e-02
3.1837520000e-02, 1.9540792331e-02
3.1843240000e-02, 1.9540792331e-02
3.1848960000e-02, 2.1983391372e-02
3.1854680000e-02, 2.1983391372e-02
3.1860400000e-02, 2.4425990414e-02
3.1866120000e-02, 2.1983391372e-02
3.1871840000e-02, 2.1983391372e-02
3.1877560000e-02, 2.1983391372e-02
3.1883280000e-02, 2.1983391372e-02
3.1889000000e-02, 2.1983391372e-02
3.1894720000e-02, 2.1983391372e-02
3.1900440000e-02, 2.4425990414e-02
3.1906160000e-02, 2.4425990414e-02
3.1911880000e-02, 1.9540792331e-02
3.1917600000e-02, 2.1983391372e-02
3.1923320000e-02, 2.4425990414e-02
3.1929040000e-02, 2.1983391372e-02
3.1934760000e-02, 2.1983391372e-02
3.1940480000e-02, 2.1983391372e-02
3.1946200000e-02, 2.1983391372e-02
3.1951920000e-02, 2.1983391372e-02
3.1957640000e-02, 2.1983391372e-02
3.1963360000e-02, 2.1983391372e-02
3.1969080000e-02, 2.1983391372e-02
3.1974800000e-02, 2.1983391372e-02
3.1980520000e-02, 2.4425990414e-02
3.1986240000e-02, 2.1983391372e-02
3.1991960000e-02, 2.4425990414e-02
3.1997680000e-02, 2.4425990414e-02
3.2003400000e-02, 2.4425990414e-02
3.2009120000e-02, 2.1983391372e-02
3.2014840000e-02, 2.1983391372e-02
3.2020560000e-02, 2.4425990414e-02
3.2026280000e-02, 2.4425990414e-02
3.2032000000e-02, 2.1983391372e-02
3.2037720000e-02, 2.4425990414e-02
3.2043440000e-02, 2.4425990414e-02
3.2049160000e-02, 2.4425990414e-02
3.2054880000e-02, 2.4425990414e-02
3.2060600000e-02, 2.4425990414e-02
3.2066320000e-02, 2.1983391372e-02
3.2072040000e-02, 2.1983391372e-02
3.2077760000e-02, 2.4425990414e-02
3.2083480000e-02, 2.1983391372e-02
3.2089200000e-02, 2.4425990414e-02
3.2094920000e-02, 2.4425990414e-02
3.2100640000e-02, 2.1983391372e-02
3.2106360000e-02, 2.4425990414e-02
3.2112080000e-02, 2.4425990414e-02
3.2117800000e-02, 2.4425990414e-02
3.2123520000e-02, 2.4425990414e-02
3.2129240000e-02, 2.1983391372e-02
3.2134960000e-02, 2.4425990414e-02
3.2140680000e-02, 2.4425990414e-02
3.2146400000e-02, 2.4425990414e-02
3.2152120000e-02, 2.4425990414e-02
3.2157840000e-02, 2.4425990414e-02
3.2163560000e-02, 2.6868589455e-02
3.2169280000e-02, 2.4425990414e-02
3.2175000000e-02, 2.4425990414e-02
3.2180720000e-02, 2.1983391372e-02
3.2186440000e-02, 2.4425990414e-02
3.2192160000e-02, 2.4425990414e-02
3.2197880000e-02, 2.4425990414e-02
3.2203600000e-02, 2.4425990414e-02
3.2209320000e-02, 2.4425990414e-02
3.2215040000e-02, 2.1983391372e-02
3.2220760000e-02, 2.4425990414e-02
3.2226480000e-02, 2.4425990414e-02
3.2232200000e-02, 2.4425990414e-02
3.2237920000e-02, 2.1983391372e-02
3.2243640000e-02, 2.1983391372e-02
3.2249360000e-02, 2.4425990414e-02
3.2255080000e-02, 2.4425990414e-02
3.2260800000e-02, 2.6868589455e-02
3.2266520000e-02, 2.4425990414e-02
3.2272240000e-02, 2.6868589455e-02
3.2277960000e-02, 2.4425990414e-02
3.2283680000e-02, 2.1983391372e-02
3.2289400000e-02, 2.1983391372e-02
3.2295120000e-02, 2.4425990414e-02
3.2300840000e-02, 2.6868589455e-02
3.2306560000e-02, 2.4425990414e-02
3.2312280000e-02, 2.1983391372e-02
3.2318000000e-02, 2.4425990414e-02
3.2323720000e-02, 2.4425990414e-02
3.2329440000e-02, 2.4425990414e-02
3.2335160000e-02, 2.4425990414e-02
3.2340880000e-02, 2.4425990414e-02
3.2346600000e-02, 2.4425990414e-02
3.2352320000e-02, 2.4425990414e-02
3.2358040000e-02, 2.4425990414e-02
3.2363760000e-02, 2.4425990414e-02
3.2369480000e-02, 2.6868589455e-02
3.2375200000e-02, 2.4425990414e-02
3.2380920000e-02, 2.4425990414e-02
