% Moku:Go Oscilloscope
% Channel A (Input 1), AC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 50.00 ms, time offset -6.860 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-03-06 T 13:35:18 +0000
% Time (s), Channel A (V)
3.0320696000e-02, 0.0000000000e+00
3.0324784000e-02, 4.8851980828e-03
3.0328872000e-02, 2.4425990414e-03
3.0332960000e-02, 2.4425990414e-03
3.0337048000e-02, 2.4425990414e-03
3.0341136000e-02, 2.4425990414e-03
3.0345224000e-02, 2.4425990414e-03
3.0349312000e-02, 2.4425990414e-03
3.0353400000e-02, 4.8851980828e-03
3.0357488000e-02, 2.4425990414e-03
3.0361576000e-02, 0.0000000000e+00
3.0365664000e-02, 2.4425990414e-03
3.0369752000e-02, 2.4425990414e-03
3.0373840000e-02, 2.4425990414e-03
3.0377928000e-02, 2.4425990414e-03
3.0382016000e-02, 4.8851980828e-03
3.0386104000e-02, 2.4425990414e-03
3.0390192000e-02, 4.8851980828e-03
3.0394280000e-02, 4.8851980828e-03
3.0398368000e-02, 2.4425990414e-03
3.0402456000e-02, 2.4425990414e-03
3.0406544000e-02, 2.4425990414e-03
3.0410632000e-02, 2.4425990414e-03
3.0414720000e-02, 4.8851980828e-03
3.0418808000e-02, 2.4425990414e-03
3.0422896000e-02, 2.4425990414e-03
3.0426984000e-02, 4.8851980828e-03
3.0431072000e-02, 4.8851980828e-03
3.0435160000e-02, 2.4425990414e-03
3.0439248000e-02, 2.4425990414e-03
3.0443336000e-02, 4.8851980828e-03
3.0447424000e-02, 7.3277971242e-03
3.0451512000e-02, 4.8851980828e-03
3.0455600000e-02, 4.8851980828e-03
3.0459688000e-02, 4.8851980828e-03
3.0463776000e-02, 4.8851980828e-03
3.0467864000e-02, 2.4425990414e-03
3.0471952000e-02, 4.8851980828e-03
3.0476040000e-02, 4.8851980828e-03
3.0480128000e-02, 4.8851980828e-03
3.0484216000e-02, 4.8851980828e-03
3.0488304000e-02, 4.8851980828e-03
3.0492392000e-02, 4.8851980828e-03
3.0496480000e-02, 4.8851980828e-03
3.0500568000e-02, 4.8851980828e-03
3.0504656000e-02, 4.8851980828e-03
3.0508744000e-02, 4.8851980828e-03
3.0512832000e-02, 7.3277971242e-03
3.0516920000e-02, 4.8851980828e-03
3.0521008000e-02, 7.3277971242e-03
3.0525096000e-02, 4.8851980828e-03
3.0529184000e-02, 7.3277971242e-03
3.0533272000e-02, 4.8851980828e-03
3.0537360000e-02, 4.8851980828e-03
3.0541448000e-02, 4.8851980828e-03
3.0545536000e-02, 7.3277971242e-03
3.0549624000e-02, 4.8851980828e-03
3.0553712000e-02, 9.7703961655e-03
3.0557800000e-02, 4.8851980828e-03
3.0561888000e-02, 7.3277971242e-03
3.0565976000e-02, 7.3277971242e-03
3.0570064000e-02, 7.3277971242e-03
3.0574152000e-02, 4.8851980828e-03
3.0578240000e-02, 4.8851980828e-03
3.0582328000e-02, 4.8851980828e-03
3.0586416000e-02, 4.8851980828e-03
3.0590504000e-02, 7.3277971242e-03
3.0594592000e-02, 4.8851980828e-03
3.0598680000e-02, 7.3277971242e-03
3.0602768000e-02, 9.7703961655e-03
3.0606856000e-02, 9.7703961655e-03
3.0610944000e-02, 7.3277971242e-03
3.0615032000e-02, 9.7703961655e-03
3.0619120000e-02, 7.3277971242e-03
3.0623208000e-02, 9.7703961655e-03
3.0627296000e-02, 4.8851980828e-03
3.0631384000e-02, 7.3277971242e-03
3.0635472000e-02, 9.7703961655e-03
3.0639560000e-02, 9.7703961655e-03
3.0643648000e-02, 9.7703961655e-03
3.0647736000e-02, 9.7703961655e-03
3.0651824000e-02, 9.7703961655e-03
3.0655912000e-02, 9.7703961655e-03
3.0660000000e-02, 7.3277971242e-03
3.0664088000e-02, 9.7703961655e-03
3.0668176000e-02, 9.7703961655e-03
3.0672264000e-02, 9.7703961655e-03
3.0676352000e-02, 9.7703961655e-03
3.0680440000e-02, 9.7703961655e-03
3.0684528000e-02, 9.7703961655e-03
3.0688616000e-02, 9.7703961655e-03
3.0692704000e-02, 9.7703961655e-03
3.0696792000e-02, 9.7703961655e-03
3.0700880000e-02, 1.2212995207e-02
3.0704968000e-02, 1.2212995207e-02
3.0709056000e-02, 9.7703961655e-03
3.0713144000e-02, 9.7703961655e-03
3.0717232000e-02, 9.7703961655e-03
3.0721320000e-02, 9.7703961655e-03
3.0725408000e-02, 9.7703961655e-03
3.0729496000e-02, 1.2212995207e-02
3.0733584000e-02, 1.2212995207e-02
3.0737672000e-02, 1.2212995207e-02
3.0741760000e-02, 1.2212995207e-02
3.0745848000e-02, 1.2212995207e-02
3.0749936000e-02, 1.2212995207e-02
3.0754024000e-02, 1.4655594248e-02
3.0758112000e-02, 9.7703961655e-03
3.0762200000e-02, 9.7703961655e-03
3.0766288000e-02, 1.2212995207e-02
3.0770376000e-02, 1.2212995207e-02
3.0774464000e-02, 1.4655594248e-02
3.0778552000e-02, 1.2212995207e-02
3.0782640000e-02, 1.2212995207e-02
3.0786728000e-02, 1.2212995207e-02
3.0790816000e-02, 1.2212995207e-02
3.0794904000e-02, 1.4655594248e-02
3.0798992000e-02, 1.2212995207e-02
3.0803080000e-02, 1.4655594248e-02
3.0807168000e-02, 1.4655594248e-02
3.0811256000e-02, 9.7703961655e-03
3.0815344000e-02, 1.2212995207e-02
3.0819432000e-02, 1.4655594248e-02
3.0823520000e-02, 1.2212995207e-02
3.0827608000e-02, 1.2212995207e-02
3.0831696000e-02, 1.4655594248e-02
3.0835784000e-02, 1.2212995207e-02
3.0839872000e-02, 1.4655594248e-02
3.0843960000e-02, 1.2212995207e-02
3.0848048000e-02, 1.4655594248e-02
3.0852136000e-02, 1.2212995207e-02
3.0856224000e-02, 1.4655594248e-02
3.0860312000e-02, 1.4655594248e-02
3.0864400000e-02, 1.4655594248e-02
3.0868488000e-02, 1.2212995207e-02
3.0872576000e-02, 1.7098193290e-02
3.0876664000e-02, 1.4655594248e-02
3.0880752000e-02, 1.4655594248e-02
3.0884840000e-02, 1.7098193290e-02
3.0888928000e-02, 1.4655594248e-02
3.0893016000e-02, 1.4655594248e-02
3.0897104000e-02, 1.4655594248e-02
3.0901192000e-02, 1.4655594248e-02
3.0905280000e-02, 1.4655594248e-02
3.0909368000e-02, 1.7098193290e-02
3.0913456000e-02, 1.7098193290e-02
3.0917544000e-02, 1.4655594248e-02
3.0921632000e-02, 1.4655594248e-02
3.0925720000e-02, 1.4655594248e-02
3.0929808000e-02, 1.4655594248e-02
3.0933896000e-02, 1.4655594248e-02
3.0937984000e-02, 1.4655594248e-02
3.0942072000e-02, 1.7098193290e-02
3.0946160000e-02, 1.4655594248e-02
3.0950248000e-02, 1.4655594248e-02
3.0954336000e-02, 1.7098193290e-02
3.0958424000e-02, 1.7098193290e-02
3.0962512000e-02, 1.4655594248e-02
3.0966600000e-02, 1.7098193290e-02
3.0970688000e-02, 1.7098193290e-02
3.0974776000e-02, 1.7098193290e-02
3.0978864000e-02, 1.9540792331e-02
3.0982952000e-02, 1.4655594248e-02
3.0987040000e-02, 1.7098193290e-02
3.0991128000e-02, 1.7098193290e-02
3.0995216000e-02, 1.9540792331e-02
3.0999304000e-02, 1.7098193290e-02
3.1003392000e-02, 1.7098193290e-02
3.1007480000e-02, 1.9540792331e-02
3.1011568000e-02, 1.9540792331e-02
3.1015656000e-02, 1.7098193290e-02
3.1019744000e-02, 1.9540792331e-02
3.1023832000e-02, 1.9540792331e-02
3.1027920000e-02, 1.7098193290e-02
3.1032008000e-02, 1.7098193290e-02
3.1036096000e-02, 1.9540792331e-02
3.1040184000e-02, 1.9540792331e-02
3.1044272000e-02, 1.7098193290e-02
3.1048360000e-02, 1.7098193290e-02
3.1052448000e-02, 1.7098193290e-02
3.1056536000e-02, 1.9540792331e-02
3.1060624000e-02, 1.7098193290e-02
3.1064712000e-02, 1.9540792331e-02
3.1068800000e-02, 1.9540792331e-02
3.1072888000e-02, 2.1983391372e-02
3.1076976000e-02, 1.9540792331e-02
3.1081064000e-02, 1.9540792331e-02
3.1085152000e-02, 1.7098193290e-02
3.1089240000e-02, 1.9540792331e-02
3.1093328000e-02, 1.7098193290e-02
3.1097416000e-02, 1.9540792331e-02
3.1101504000e-02, 1.9540792331e-02
3.1105592000e-02, 1.9540792331e-02
3.1109680000e-02, 2.1983391372e-02
3.1113768000e-02, 1.9540792331e-02
3.1117856000e-02, 1.9540792331e-02
3.1121944000e-02, 1.9540792331e-02
3.1126032000e-02, 2.1983391372e-02
3.1130120000e-02, 1.9540792331e-02
3.1134208000e-02, 2.1983391372e-02
3.1138296000e-02, 1.9540792331e-02
3.1142384000e-02, 1.9540792331e-02
3.1146472000e-02, 1.9540792331e-02
3.1150560000e-02, 2.1983391372e-02
3.1154648000e-02, 1.9540792331e-02
3.1158736000e-02, 2.1983391372e-02
3.1162824000e-02, 1.9540792331e-02
3.1166912000e-02, 2.1983391372e-02
3.1171000000e-02, 1.9540792331e-02
3.1175088000e-02, 1.9540792331e-02
3.1179176000e-02, 2.1983391372e-02
3.1183264000e-02, 1.9540792331e-02
3.1187352000e-02, 2.1983391372e-02
3.1191440000e-02, 2.1983391372e-02
3.1195528000e-02, 2.1983391372e-02
3.1199616000e-02, 2.1983391372e-02
3.1203704000e-02, 1.9540792331e-02
3.1207792000e-02, 2.4425990414e-02
3.1211880000e-02, 2.1983391372e-02
3.1215968000e-02, 1.9540792331e-02
3.1220056000e-02, 2.1983391372e-02
3.1224144000e-02, 2.1983391372e-02
3.1228232000e-02, 2.1983391372e-02
3.1232320000e-02, 2.1983391372e-02
3.1236408000e-02, 2.4425990414e-02
3.1240496000e-02, 2.1983391372e-02
3.1244584000e-02, 2.1983391372e-02
3.1248672000e-02, 1.9540792331e-02
3.1252760000e-02, 2.4425990414e-02
3.1256848000e-02, 2.1983391372e-02
3.1260936000e-02, 2.1983391372e-02
3.1265024000e-02, 2.4425990414e-02
3.1269112000e-02, 2.4425990414e-02
3.1273200000e-02, 2.4425990414e-02
3.1277288000e-02, 2.1983391372e-02
3.1281376000e-02, 2.1983391372e-02
3.1285464000e-02, 2.1983391372e-02
3.1289552000e-02, 2.4425990414e-02
3.1293640000e-02, 2.4425990414e-02
3.1297728000e-02, 2.4425990414e-02
3.1301816000e-02, 2.6868589455e-02
3.1305904000e-02, 2.4425990414e-02
3.1309992000e-02, 2.4425990414e-02
3.1314080000e-02, 2.4425990414e-02
3.1318168000e-02, 2.6868589455e-02
3.1322256000e-02, 2.4425990414e-02
3.1326344000e-02, 2.4425990414e-02
3.1330432000e-02, 2.4425990414e-02
3.1334520000e-02, 2.4425990414e-02
3.1338608000e-02, 2.4425990414e-02
3.1342696000e-02, 2.4425990414e-02
3.1346784000e-02, 2.4425990414e-02
3.1350872000e-02, 2.4425990414e-02
3.1354960000e-02, 2.6868589455e-02
3.1359048000e-02, 2.6868589455e-02
3.1363136000e-02, 2.4425990414e-02
3.1367224000e-02, 2.6868589455e-02
3.1371312000e-02, 2.4425990414e-02
3.1375400000e-02, 2.6868589455e-02
3.1379488000e-02, 2.6868589455e-02
3.1383576000e-02, 2.6868589455e-02
3.1387664000e-02, 2.6868589455e-02
3.1391752000e-02, 2.6868589455e-02
3.1395840000e-02, 2.6868589455e-02
3.1399928000e-02, 2.6868589455e-02
3.1404016000e-02, 2.4425990414e-02
3.1408104000e-02, 2.9311188497e-02
3.1412192000e-02, 2.9311188497e-02
3.1416280000e-02, 2.9311188497e-02
3.1420368000e-02, 2.6868589455e-02
3.1424456000e-02, 2.9311188497e-02
3.1428544000e-02, 2.9311188497e-02
3.1432632000e-02, 2.6868589455e-02
3.1436720000e-02, 2.6868589455e-02
3.1440808000e-02, 2.6868589455e-02
3.1444896000e-02, 3.1753787538e-02
3.1448984000e-02, 2.6868589455e-02
3.1453072000e-02, 2.9311188497e-02
3.1457160000e-02, 2.9311188497e-02
3.1461248000e-02, 2.6868589455e-02
3.1465336000e-02, 2.9311188497e-02
3.1469424000e-02, 2.6868589455e-02
3.1473512000e-02, 2.9311188497e-02
3.1477600000e-02, 2.6868589455e-02
3.1481688000e-02, 2.6868589455e-02
3.1485776000e-02, 2.6868589455e-02
3.1489864000e-02, 2.9311188497e-02
3.1493952000e-02, 2.6868589455e-02
3.1498040000e-02, 3.1753787538e-02
3.1502128000e-02, 2.6868589455e-02
3.1506216000e-02, 2.6868589455e-02
3.1510304000e-02, 3.1753787538e-02
3.1514392000e-02, 2.9311188497e-02
3.1518480000e-02, 2.9311188497e-02
3.1522568000e-02, 2.9311188497e-02
3.1526656000e-02, 2.9311188497e-02
3.1530744000e-02, 2.9311188497e-02
3.1534832000e-02, 3.1753787538e-02
3.1538920000e-02, 2.9311188497e-02
3.1543008000e-02, 3.1753787538e-02
3.1547096000e-02, 2.9311188497e-02
3.1551184000e-02, 3.1753787538e-02
3.1555272000e-02, 2.9311188497e-02
3.1559360000e-02, 3.1753787538e-02
3.1563448000e-02, 3.1753787538e-02
3.1567536000e-02, 3.1753787538e-02
3.1571624000e-02, 3.1753787538e-02
3.1575712000e-02, 3.1753787538e-02
3.1579800000e-02, 3.1753787538e-02
3.1583888000e-02, 3.1753787538e-02
3.1587976000e-02, 3.1753787538e-02
3.1592064000e-02, 3.1753787538e-02
3.1596152000e-02, 3.1753787538e-02
3.1600240000e-02, 3.1753787538e-02
3.1604328000e-02, 3.1753787538e-02
3.1608416000e-02, 3.1753787538e-02
3.1612504000e-02, 3.1753787538e-02
3.1616592000e-02, 3.1753787538e-02
3.1620680000e-02, 3.1753787538e-02
3.1624768000e-02, 3.1753787538e-02
3.1628856000e-02, 3.4196386579e-02
3.1632944000e-02, 3.4196386579e-02
3.1637032000e-02, 3.1753787538e-02
3.1641120000e-02, 3.4196386579e-02
3.1645208000e-02, 3.1753787538e-02
3.1649296000e-02, 3.4196386579e-02
3.1653384000e-02, 3.1753787538e-02
3.1657472000e-02, 3.4196386579e-02
3.1661560000e-02, 3.1753787538e-02
3.1665648000e-02, 3.1753787538e-02
3.1669736000e-02, 3.1753787538e-02
3.1673824000e-02, 3.4196386579e-02
3.1677912000e-02, 3.4196386579e-02
3.1682000000e-02, 3.4196386579e-02
3.1686088000e-02, 3.4196386579e-02
3.1690176000e-02, 3.1753787538e-02
3.1694264000e-02, 3.4196386579e-02
3.1698352000e-02, 3.4196386579e-02
3.1702440000e-02, 3.4196386579e-02
3.1706528000e-02, 3.6638985621e-02
3.1710616000e-02, 3.4196386579e-02
3.1714704000e-02, 3.4196386579e-02
3.1718792000e-02, 3.4196386579e-02
3.1722880000e-02, 3.4196386579e-02
3.1726968000e-02, 3.4196386579e-02
3.1731056000e-02, 3.4196386579e-02
3.1735144000e-02, 3.4196386579e-02
3.1739232000e-02, 3.4196386579e-02
3.1743320000e-02, 3.4196386579e-02
3.1747408000e-02, 3.1753787538e-02
3.1751496000e-02, 3.4196386579e-02
3.1755584000e-02, 3.4196386579e-02
3.1759672000e-02, 3.4196386579e-02
3.1763760000e-02, 3.6638985621e-02
3.1767848000e-02, 3.6638985621e-02
3.1771936000e-02, 3.6638985621e-02
3.1776024000e-02, 3.6638985621e-02
3.1780112000e-02, 3.6638985621e-02
3.1784200000e-02, 3.4196386579e-02
3.1788288000e-02, 3.6638985621e-02
3.1792376000e-02, 3.9081584662e-02
3.1796464000e-02, 3.6638985621e-02
3.1800552000e-02, 3.6638985621e-02
3.1804640000e-02, 3.6638985621e-02
3.1808728000e-02, 3.4196386579e-02
3.1812816000e-02, 3.6638985621e-02
3.1816904000e-02, 3.6638985621e-02
3.1820992000e-02, 3.6638985621e-02
3.1825080000e-02, 3.6638985621e-02
3.1829168000e-02, 3.6638985621e-02
3.1833256000e-02, 3.9081584662e-02
3.1837344000e-02, 3.6638985621e-02
3.1841432000e-02, 3.6638985621e-02
3.1845520000e-02, 3.9081584662e-02
3.1849608000e-02, 3.6638985621e-02
3.1853696000e-02, 3.9081584662e-02
3.1857784000e-02, 3.6638985621e-02
3.1861872000e-02, 3.6638985621e-02
3.1865960000e-02, 3.6638985621e-02
3.1870048000e-02, 3.6638985621e-02
3.1874136000e-02, 3.6638985621e-02
3.1878224000e-02, 3.9081584662e-02
3.1882312000e-02, 3.6638985621e-02
3.1886400000e-02, 3.9081584662e-02
3.1890488000e-02, 3.6638985621e-02
3.1894576000e-02, 3.9081584662e-02
3.1898664000e-02, 3.6638985621e-02
3.1902752000e-02, 3.9081584662e-02
3.1906840000e-02, 3.9081584662e-02
3.1910928000e-02, 3.6638985621e-02
3.1915016000e-02, 3.9081584662e-02
3.1919104000e-02, 3.9081584662e-02
3.1923192000e-02, 3.6638985621e-02
3.1927280000e-02, 3.9081584662e-02
3.1931368000e-02, 4.1524183704e-02
3.1935456000e-02, 3.9081584662e-02
3.1939544000e-02, 3.9081584662e-02
3.1943632000e-02, 3.9081584662e-02
3.1947720000e-02, 4.3966782745e-02
3.1951808000e-02, 3.6638985621e-02
3.1955896000e-02, 3.9081584662e-02
3.1959984000e-02, 3.9081584662e-02
3.1964072000e-02, 4.1524183704e-02
3.1968160000e-02, 3.9081584662e-02
3.1972248000e-02, 4.1524183704e-02
3.1976336000e-02, 4.1524183704e-02
3.1980424000e-02, 4.1524183704e-02
3.1984512000e-02, 4.1524183704e-02
3.1988600000e-02, 4.1524183704e-02
3.1992688000e-02, 3.9081584662e-02
3.1996776000e-02, 4.1524183704e-02
3.2000864000e-02, 4.1524183704e-02
3.2004952000e-02, 3.9081584662e-02
3.2009040000e-02, 3.9081584662e-02
3.2013128000e-02, 4.1524183704e-02
3.2017216000e-02, 4.1524183704e-02
3.2021304000e-02, 4.1524183704e-02
3.2025392000e-02, 4.1524183704e-02
3.2029480000e-02, 4.1524183704e-02
3.2033568000e-02, 4.1524183704e-02
3.2037656000e-02, 4.1524183704e-02
3.2041744000e-02, 4.3966782745e-02
3.2045832000e-02, 4.1524183704e-02
3.2049920000e-02, 4.3966782745e-02
3.2054008000e-02, 4.3966782745e-02
3.2058096000e-02, 4.1524183704e-02
3.2062184000e-02, 4.1524183704e-02
3.2066272000e-02, 4.1524183704e-02
3.2070360000e-02, 4.1524183704e-02
3.2074448000e-02, 4.3966782745e-02
3.2078536000e-02, 4.3966782745e-02
3.2082624000e-02, 4.3966782745e-02
3.2086712000e-02, 4.3966782745e-02
3.2090800000e-02, 4.3966782745e-02
3.2094888000e-02, 4.3966782745e-02
3.2098976000e-02, 4.3966782745e-02
3.2103064000e-02, 4.3966782745e-02
3.2107152000e-02, 4.6409381786e-02
3.2111240000e-02, 4.3966782745e-02
3.2115328000e-02, 4.3966782745e-02
3.2119416000e-02, 4.6409381786e-02
3.2123504000e-02, 4.6409381786e-02
3.2127592000e-02, 4.3966782745e-02
3.2131680000e-02, 4.6409381786e-02
3.2135768000e-02, 4.6409381786e-02
3.2139856000e-02, 4.3966782745e-02
3.2143944000e-02, 4.3966782745e-02
3.2148032000e-02, 4.6409381786e-02
3.2152120000e-02, 4.3966782745e-02
3.2156208000e-02, 4.6409381786e-02
3.2160296000e-02, 4.6409381786e-02
3.2164384000e-02, 4.6409381786e-02
3.2168472000e-02, 4.6409381786e-02
3.2172560000e-02, 4.3966782745e-02
3.2176648000e-02, 4.6409381786e-02
3.2180736000e-02, 4.6409381786e-02
3.2184824000e-02, 4.3966782745e-02
3.2188912000e-02, 4.6409381786e-02
3.2193000000e-02, 4.6409381786e-02
3.2197088000e-02, 4.8851980828e-02
3.2201176000e-02, 4.3966782745e-02
3.2205264000e-02, 4.8851980828e-02
3.2209352000e-02, 4.6409381786e-02
3.2213440000e-02, 4.3966782745e-02
3.2217528000e-02, 4.6409381786e-02
3.2221616000e-02, 4.6409381786e-02
3.2225704000e-02, 4.8851980828e-02
3.2229792000e-02, 4.6409381786e-02
3.2233880000e-02, 4.8851980828e-02
3.2237968000e-02, 4.6409381786e-02
3.2242056000e-02, 4.3966782745e-02
3.2246144000e-02, 4.6409381786e-02
3.2250232000e-02, 4.8851980828e-02
3.2254320000e-02, 4.3966782745e-02
3.2258408000e-02, 4.6409381786e-02
3.2262496000e-02, 4.8851980828e-02
3.2266584000e-02, 4.6409381786e-02
3.2270672000e-02, 4.8851980828e-02
3.2274760000e-02, 4.6409381786e-02
3.2278848000e-02, 4.8851980828e-02
3.2282936000e-02, 4.6409381786e-02
3.2287024000e-02, 4.6409381786e-02
3.2291112000e-02, 4.8851980828e-02
3.2295200000e-02, 4.6409381786e-02
3.2299288000e-02, 4.6409381786e-02
3.2303376000e-02, 4.8851980828e-02
3.2307464000e-02, 4.6409381786e-02
3.2311552000e-02, 4.6409381786e-02
3.2315640000e-02, 4.8851980828e-02
3.2319728000e-02, 4.6409381786e-02
3.2323816000e-02, 4.8851980828e-02
3.2327904000e-02, 4.8851980828e-02
3.2331992000e-02, 4.8851980828e-02
3.2336080000e-02, 4.8851980828e-02
3.2340168000e-02, 4.6409381786e-02
3.2344256000e-02, 4.6409381786e-02
3.2348344000e-02, 4.8851980828e-02
3.2352432000e-02, 4.6409381786e-02
3.2356520000e-02, 4.8851980828e-02
3.2360608000e-02, 4.8851980828e-02
3.2364696000e-02, 4.8851980828e-02
3.2368784000e-02, 4.8851980828e-02
3.2372872000e-02, 4.8851980828e-02
3.2376960000e-02, 4.8851980828e-02
3.2381048000e-02, 4.8851980828e-02
3.2385136000e-02, 4.8851980828e-02
3.2389224000e-02, 4.8851980828e-02
3.2393312000e-02, 4.8851980828e-02
3.2397400000e-02, 4.8851980828e-02
3.2401488000e-02, 4.8851980828e-02
3.2405576000e-02, 4.8851980828e-02
3.2409664000e-02, 4.8851980828e-02
3.2413752000e-02, 4.8851980828e-02
3.2417840000e-02, 4.8851980828e-02
3.2421928000e-02, 4.8851980828e-02
3.2426016000e-02, 4.8851980828e-02
3.2430104000e-02, 4.8851980828e-02
3.2434192000e-02, 5.1294579869e-02
3.2438280000e-02, 4.8851980828e-02
3.2442368000e-02, 4.8851980828e-02
3.2446456000e-02, 5.1294579869e-02
3.2450544000e-02, 5.1294579869e-02
3.2454632000e-02, 5.1294579869e-02
3.2458720000e-02, 5.1294579869e-02
3.2462808000e-02, 4.8851980828e-02
3.2466896000e-02, 5.1294579869e-02
3.2470984000e-02, 4.8851980828e-02
3.2475072000e-02, 5.3737178911e-02
3.2479160000e-02, 5.1294579869e-02
3.2483248000e-02, 4.8851980828e-02
3.2487336000e-02, 4.8851980828e-02
3.2491424000e-02, 4.8851980828e-02
3.2495512000e-02, 4.8851980828e-02
3.2499600000e-02, 4.8851980828e-02
3.2503688000e-02, 4.8851980828e-02
3.2507776000e-02, 5.1294579869e-02
3.2511864000e-02, 5.1294579869e-02
3.2515952000e-02, 4.8851980828e-02
3.2520040000e-02, 4.8851980828e-02
3.2524128000e-02, 4.8851980828e-02
3.2528216000e-02, 5.1294579869e-02
3.2532304000e-02, 4.8851980828e-02
3.2536392000e-02, 5.1294579869e-02
3.2540480000e-02, 5.1294579869e-02
3.2544568000e-02, 5.1294579869e-02
3.2548656000e-02, 5.1294579869e-02
3.2552744000e-02, 4.8851980828e-02
3.2556832000e-02, 5.1294579869e-02
3.2560920000e-02, 5.3737178911e-02
3.2565008000e-02, 5.1294579869e-02
3.2569096000e-02, 5.1294579869e-02
3.2573184000e-02, 4.8851980828e-02
3.2577272000e-02, 5.1294579869e-02
3.2581360000e-02, 5.1294579869e-02
3.2585448000e-02, 5.1294579869e-02
3.2589536000e-02, 5.3737178911e-02
3.2593624000e-02, 5.3737178911e-02
3.2597712000e-02, 4.8851980828e-02
3.2601800000e-02, 5.1294579869e-02
3.2605888000e-02, 5.3737178911e-02
3.2609976000e-02, 5.1294579869e-02
3.2614064000e-02, 5.1294579869e-02
3.2618152000e-02, 5.1294579869e-02
3.2622240000e-02, 5.1294579869e-02
3.2626328000e-02, 5.1294579869e-02
3.2630416000e-02, 5.3737178911e-02
3.2634504000e-02, 5.1294579869e-02
3.2638592000e-02, 5.3737178911e-02
3.2642680000e-02, 5.1294579869e-02
3.2646768000e-02, 5.1294579869e-02
3.2650856000e-02, 5.1294579869e-02
3.2654944000e-02, 5.1294579869e-02
3.2659032000e-02, 5.3737178911e-02
3.2663120000e-02, 5.1294579869e-02
3.2667208000e-02, 5.1294579869e-02
3.2671296000e-02, 5.1294579869e-02
3.2675384000e-02, 5.3737178911e-02
3.2679472000e-02, 5.3737178911e-02
3.2683560000e-02, 5.3737178911e-02
3.2687648000e-02, 5.1294579869e-02
3.2691736000e-02, 5.3737178911e-02
3.2695824000e-02, 5.1294579869e-02
3.2699912000e-02, 5.3737178911e-02
3.2704000000e-02, 5.3737178911e-02
3.2708088000e-02, 5.3737178911e-02
3.2712176000e-02, 5.3737178911e-02
3.2716264000e-02, 4.8851980828e-02
3.2720352000e-02, 5.1294579869e-02
3.2724440000e-02, 5.1294579869e-02
3.2728528000e-02, 5.1294579869e-02
3.2732616000e-02, 5.3737178911e-02
3.2736704000e-02, 5.3737178911e-02
3.2740792000e-02, 5.3737178911e-02
3.2744880000e-02, 5.3737178911e-02
3.2748968000e-02, 5.3737178911e-02
3.2753056000e-02, 5.3737178911e-02
3.2757144000e-02, 5.1294579869e-02
3.2761232000e-02, 5.1294579869e-02
3.2765320000e-02, 5.3737178911e-02
3.2769408000e-02, 5.1294579869e-02
3.2773496000e-02, 5.3737178911e-02
3.2777584000e-02, 5.3737178911e-02
3.2781672000e-02, 5.6179777952e-02
3.2785760000e-02, 5.3737178911e-02
3.2789848000e-02, 5.3737178911e-02
3.2793936000e-02, 5.3737178911e-02
3.2798024000e-02, 5.3737178911e-02
3.2802112000e-02, 5.3737178911e-02
3.2806200000e-02, 5.3737178911e-02
3.2810288000e-02, 5.3737178911e-02
3.2814376000e-02, 5.3737178911e-02
3.2818464000e-02, 5.3737178911e-02
3.2822552000e-02, 5.3737178911e-02
3.2826640000e-02, 5.3737178911e-02
3.2830728000e-02, 5.3737178911e-02
3.2834816000e-02, 5.3737178911e-02
3.2838904000e-02, 5.3737178911e-02
3.2842992000e-02, 5.1294579869e-02
3.2847080000e-02, 5.3737178911e-02
3.2851168000e-02, 5.1294579869e-02
3.2855256000e-02, 5.3737178911e-02
3.2859344000e-02, 5.3737178911e-02
3.2863432000e-02, 5.3737178911e-02
3.2867520000e-02, 5.6179777952e-02
3.2871608000e-02, 5.3737178911e-02
3.2875696000e-02, 5.3737178911e-02
3.2879784000e-02, 5.3737178911e-02
3.2883872000e-02, 5.3737178911e-02
3.2887960000e-02, 5.6179777952e-02
3.2892048000e-02, 5.3737178911e-02
3.2896136000e-02, 5.3737178911e-02
3.2900224000e-02, 5.3737178911e-02
3.2904312000e-02, 5.3737178911e-02
3.2908400000e-02, 5.3737178911e-02
3.2912488000e-02, 5.6179777952e-02
3.2916576000e-02, 5.3737178911e-02
3.2920664000e-02, 5.6179777952e-02
3.2924752000e-02, 5.1294579869e-02
3.2928840000e-02, 5.3737178911e-02
3.2932928000e-02, 5.3737178911e-02
3.2937016000e-02, 5.6179777952e-02
3.2941104000e-02, 5.3737178911e-02
3.2945192000e-02, 5.3737178911e-02
3.2949280000e-02, 5.3737178911e-02
3.2953368000e-02, 5.3737178911e-02
3.2957456000e-02, 5.6179777952e-02
3.2961544000e-02, 5.3737178911e-02
3.2965632000e-02, 5.6179777952e-02
3.2969720000e-02, 5.6179777952e-02
3.2973808000e-02, 5.3737178911e-02
